tweet,label,sentiment
sɛ mayɛ wp bɔne a fakyɛ me dey mean say she no still admit say ebi ein fault smh wimin,positive,1
onua ma falli oo🤣,positive,1
yɛ bɛkeka akatafoɔ nsɛm no bi ato so ne adeɛ ade,positive,1
so dema monies nu ay3 ka anaaa,positive,1
na afei ade abiɛsa yi na ɛwɔ hɔ gyidi anidaso ɔdɔ na ɔdɔ ne mu kɛse gyidi anidaso ɔdɔ na ɔdɔ ne mu kɛse 👍🏾,positive,1
ɔnyankopɔn apɔmuden mpaemuka nsam a me ka no yɛ nkwa na ɛyɛ honhom tumi wo asem a me ka bia mu nea me ka bia yɛ ho ma me ɛfi sɛ me ka nea me ka bia wo yesu din mu me paemuka sɛ me te apomuden mu ɛndɛ ne da nyinaa amen🙏 wadansidie testimoniesorg,positive,1
adoma da so oooooo🔔🔔🔔🔔🔔🔔,positive,1
hahahahaha eii akua wo papa da wase,positive,1
na s3 ctc a na ay3 d3n😏😂,positive,1
wo nan no y3 thick kama,positive,1
dawadawa ne kobi womu ah gyae 😁😁💪💪💪,positive,1
ne nim nyɛ akono baako sei anyway happy birthday bro,positive,1
40 ni b3n na ni body y3 akornor sei,positive,1
3n3 de3 wooka twi paaa oo aden wadi fufuo anaa,positive,1
iddrisu bugatti 😂akoaaa wo speed,positive,1
aoo adwuma nu asi,positive,1
edin no mu yɛ duru sei😊,positive,1
happy birthday godfather 🎂🎉 🎁 🙏🏻🙏🏻 me bisa ewiase ahuoden ne sika nyinaa ma wo ❤️💯✅🕊,positive,1
kobby alpha ne vida me two life savers 😩 me ntumi nyi mo mma da🚶✊,positive,1
3ny3 hwee y3nk saa wai,positive,1
ntua mienu nso 3ne snail 😋 wofa b dea 3sewoara,positive,1
na y3ni bi no erh 🤣🤣,positive,1
3no nso y3ka kyer3 wo,positive,1
sa kɔ deɛ huuh hi,positive,1
nso me nso me da ha din ooo,positive,1
nana wo nkwa o,positive,1
chairman nyame nhyira wo🤣😂🤣,positive,1
ma codes no nso me so nana,positive,1
whan nso nie na walewale nso y3 s3n,positive,1
bossu sika nni hor,positive,1
meekasa yi matɔ waakye nso ooo 😂😂😂,positive,1
nyame adom nti y3 ho y3 🙏🙏🙏🙏🙏🙏🙏,positive,1
3nu bi na wahu nu,positive,1
ɔnkɔ pɛ engineering bi nsua😂😂😂😂,positive,1
nyame ne y3 han,positive,1
nkwa ne ahoɔden na ɛhia,positive,1
wakoma sua m3ndi ma kyi koti ba ma gye sa nika no da me ha nso wall no na m3twa m3si akyire bosome baako me ndaa fie street ne so ay3 occupied wo killers no nso m3yi akyire 🔥 🔥 🔥 🔥 🔥,positive,1
wo ti y3 f3 wate as3 aknf3m kosua,positive,1
3n3 boys yi aba yi p3 kasa dodo nso cmo nnim de3 ewom radio god show them 🔥🔥🔥🚀🚀🚀,positive,1
lol chale afe nkc b3to y3n 🙌,positive,1
mpaninfoɔ se sɛ ɔsono tia afidie so a ɛnhwan rwanda ankasa ɛwɔ sɛ mekɔ bɔ me ho adwaa wɔ saa kuro no so waaat akɔnɔ akɔnɔ nkoaa ~ sponsor me wate,positive,1
sika no de3 ehia paa,positive,1
challenge accepted madam sika y3 mogya,positive,1
😂 😂 😂 aka wo b3ka nokor3,positive,1
everton nyame kyer3 wo tumi okyena,positive,1
eeeeiii na mi nsu minka s3n,positive,1
herh sika p3 den nono,positive,1
mafe wo nso paaa😩,positive,1
sɛ bomokyikyie firi nsuo ase bɛka sɛ ɔdɛnkyɛm awu a yɛndi no akyinyi me nua ne wo,positive,1
haaaaad haaaaad dj slim is rema kuami de3 ny3 me ly nso me p3 adonko product nyinaaa,positive,1
hahahaaa wo pere dodoodo to wo boase kakra wai lol,positive,1
maame to wo bo koto h bie so,positive,1
yekokyinkyin de sika aba fie ampa sika aba fie oooooooo🔥🔥🔥🔥🔥,positive,1
ka na ka biom chairman 😂,positive,1
eiii kwame instant noodles gyae saa😂😂😂,positive,1
ah ka na ka bio,positive,1
me w hope s33 one day minso medi sika basabasa,positive,1
adanko me ba fie setti game nu to h,positive,1
na mope sika dodo no erh,positive,1
mensuro seb na m3suro neho mma stream kankye ft x,positive,1
fifa na wob3 b nka de3n biom🤦🏾‍♂️,positive,1
ayiyi baako baako tis333 perfume rice,positive,1
asante nkae ena asikafo nso nkae talk to am make he allow cash out,positive,1
stonebwoy ein views die3 as3 tugyimie ooone minutes biaa 100k views nam mu,positive,1
wode b3 cheati de3 nka masturbation y3,positive,1
these teams rn yagye sika yagye sika yagye sika yagye sika💰💸💵💶💷💴,positive,1
madofo nyinaaa asa anka me ne me nyankopon 😔🙏,positive,1
nanso wo nya sika aa wo nkooa na woodi nkanfoa dangote,positive,1
twa mi baako wai,positive,1
kyeres3 ahoufe teete me ☺️,positive,1
masa dwen wo team ho,positive,1
eeiii kofi kakra kakra ana nofo nso kakra 😂😂,positive,1
me firi akyenfo nti mensuro police👍,positive,1
golden boot na ehia no😂😂😭😭,positive,1
woto aduro bone aa ebi ka wano lol,positive,1
knatanka made iphone nso nnam mu😂😂😂😂,positive,1
woboa sega no yɛ highest,positive,1
pork nu y3 kama buh nka 3w s3 wode beer ka ho,positive,1
ebi eedi odo no na ebi nso eedi dokono,positive,1
prɛ to me nanso erh,positive,1
saara nso na wote ɔman nu mu na sɛ wodi ntoro gu ɔman no ho fi a wo yɛ ɔmanbɔ fuɔ,positive,1
sika ebi y3 fi daddy lumba 🤣,positive,1
hahahahaha 3su oo masa we miss u na bra fie,positive,1
me nka na waka sɛ me na mekae ooo😷😂,positive,1
ɔmo nso nim sɛ wo trappi nnyɛ nnɛ😂,positive,1
gyae kasa no na b ndwom nu,positive,1
yeba wu nti y3nda 😀,positive,1
wakoma sua m3ndi ma kyi koti ba ma gye sa nika no da me ha nso wall no na m3twa m3si akyire bosome baako me ndaa fie street ne so ay3 occupied wo killers no nso m3yi akyire 🔥 🔥 🔥 🔥 🔥,positive,1
nso wo maame nya nka cp3 ooo🤭,positive,1
y3 y3 dom y3n ny3 baako mmienu miensa y3 y3 dom wo kum apem apem beba y3 y3 dom aaaaah wote kumerica y3ba aa,positive,1
yɜ yɜ dom yɜn nyɜ baako mmienu miensa yɜ yɜ dom wo kum apem apem beba yɜ yɜ dom aaaaah wote youth yɜba aa yɜ yɜ dom yɜ yɜ dom 🔥🔥🔥 our foolish politicians here we come,positive,1
woa renti ooooonti b3tua saaa tax no,positive,1
sika mpo mafe ne ho,positive,1
ka na ka bi o,positive,1
send prekese olonka baako im ready,positive,1
oo ɛnyɛ saa na me ka no oo nanso saa sika me tumi aka sɛ ɔmfa ɛnyɛ ade papa biaa,positive,1
y3 y3 dom wo kum apem a apem b3ba✊🏿✊ king promise | don bortey | gyakie | davido | chelsea |,positive,1
wo kum apem ah fa 😂😂😂,positive,1
wo kum apem a fa b ampesie 🤣 😍✌🏾,positive,1
you spitting facts bro yɛntete sika wɔ dua so sika yɛ mogya,positive,1
nanka nokor3 naa na waka no,positive,1
masa wo ntumi nsei no nka m3tua wo ka fresh oo,positive,1
sika y3 guy pull up in a benzo wontumi nkyer3 me foko allah woy3 guy wate 🔥🔥🔥,positive,1
🙏ohia bye bye sika nie kweku nie 🔥💰💯,positive,1
maame kaawoho fre mafia na wonkawoho mma adede3 eii mpa woho twe wo make ups na fawoho momo aaa me sending eii momo aaa me sending eeei mep3 s3 wopa wo ho ~killer verse by 🦍,positive,1
sɛ wankasa woti hoa yeyiwo ɛyibɔne 🤣🤣🤣,positive,1
yɛsu kraa yɛ gyae hem sister,positive,1
bossu twa me momo err 💓💯😍,positive,1
asante kotoko🔥🔥🔥🔥🔥🔥wo kum apem again apem be ba,positive,1
wei nyinaaa youre giving agenda kwa nso johnny nyɛ mo hwee🤣🤣🤣,positive,1
sɛ nyame adom na ɛbɛhyɛ meho 10gh🤦🏾‍♂️😟,positive,1
🔥🔥🔥🔥🔥🔥🔥🔥🔥 anka mey3 nsuo wo k3nt3n mu koraaaa anka me nsaay3 medaso gyenam,positive,1
yɛ guy guy ntira me p3 abrfo ayie ak o,positive,1
suro nipah na gyae saman,positive,1
guess who sɛn anantuo ne wura ayera anaa,positive,1
ka wo deɛ bridge no abu agum🤣🤣,positive,1
sika de3 eho hia paa o,positive,1
masa wu bɛyɛ steady wɔ hɔ,positive,1
wada na wonan gu aboten anaa bi de wo sekan dwa nanka koo,positive,1
masa masa aha yɛ bloody street daakye asɛm nti ooo😂😂😂😂 me nnim deɛ wooka no ho hwee me yɛ purely virgin🤣🤣,positive,1
wo nka sika sem aa wo voice tone koraa y3 funny🤣🤣🤣🤣 king saark,positive,1
anka kora me mpo erh,positive,1
asaay brɛdɛs and sistɛs all roads leads to taadi this december🛫🚙🪂🏊🚴🏻🦽🚢 wɔmmbra ma yɛn jawule🔥🔥🕺💃🕺💃 na yɛ nyɛ mooooore mbɛlɛdze😜,positive,1
time for praises🙏🏽 🗣️ faya k wakyi kakra what shawa sayyy k wakyi na k to nwom nu bi unto the 🗣️ waaaratu dayy 🗣️ faya k wakyi kakra k wakyi kakra na afei what shawa sayyy 🌝,positive,1
wo pɛ chacha oo,positive,1
borofo 3y3 me kasa 3ti fa no saah,positive,1
nti sisiaa aunty deloris y3nfa respect 3mb3 t delay mackerel and spaghetti anaa,positive,1
porcupine warriors wo kum apem a apem bɛba ɛmu ɛdɛ yie❤️🖤❤️🖤❤️🖤❤️🖤❤️🖤,positive,1
team deɛ ɛno a ne ```kumasi asante kotoko``` oseiiiiiiiiii kotoko faaaaaabulous its called the ```obenefo ball``` kumasi sports stadium,positive,1
enka wo nso o bishop sen your wofase momo wai,positive,1
ɛyɛ afutuo sɛɛ seisei yɛretɔ nnoɔma ɛwɔ hɔ aa ɛwɔ sɛ yɛ bisa na yɛ hwehwɛ mu yie menua,positive,1
wo twa ti s3 wanzam blade nu,positive,1
wo kum apem aa apem bɛba 🟢🟡⚫,positive,1
my king oyoko piesie krobea asante kotoko hene otumfo wo nkwa so daa,positive,1
anidie kwanso anuanom yasi afe foforomu monsesa mo brush no kakra😂😂🤣🤣🤣😁😁😁,positive,1
10 seconds highlights of aduana 02 kotoko omo adum ogya no,positive,1
mmaa dodouo nyinaa kunu charles kwadwo fosu dl,positive,1
wob show baako aaa wob3y3 dede saaaa,positive,1
ɛtoɔ bi paa aa mahunu no wɔ kurom ɛnɛ no ɛky3n e levy,positive,1
mepamoky3w first seat momb su kakra obi besi wo eha yiaa 😂😂😂,positive,1
eyramadzo wherever udey nyame nhyira wo heerrr solid babe ankasa😍😍😍😍,positive,1
ɛyɛ ɔmona mmɔdenmɔ nea aka ne nyinaa yɛ 666,positive,1
mesrew capo rap mu el chapo die me ba beye no nti menua charlie hye wo sapo mu nsuo yese ye hwihwe me wo interpol 🦅🦅🦅🦅,positive,1
madam wei paaaaay3 s3 aponkye bini aah 3gu milk mu😍😍😍,positive,1
onua dɔ na ɛyɛ🔥❤️❤️,positive,1
yɛpɛ asikafoɔ mma ne ɔmo abɔ bra nanso awiemfoɔ mma nso ɛhoɔfɛ dɔdoayɛ asɛm oooo,positive,1
yɛ bɛ wu nti yɛn nna,positive,1
ah brofo bebree sei aden theme baako,positive,1
dede ayew nyɛ wo hweee,positive,1
sika no oo sika no,positive,1
masa wo pɛ two shots dada 🤣 🤣,positive,1
im greatful to god for the gift of life 🤝 🙏🏿 🙏🏿 sɛ nka nyɛ nyame a nka otamfo no de yɛ ayɛ hanam ama wonse,positive,1
to wabodoo gu nsuo na ni na daakye bi wo nsa b3ka the husband never heard of that,positive,1
kristo mogya kasa ma yen,positive,1
if its not about kumasi asante kotoko abeg dont tag me me ne wo nni nkyer3nkyer3mu biaaa in voice,positive,1
wo to bill aaa na wotw3 di akyere,positive,1
kobby alpha ne vida me two life savers 😩 me ntumi nyi mo mma da🚶✊,positive,1
eiiii so u everyday is no bra day whu wo nufu yi nso na asi be ti ase saa no,positive,1
wu na wu sh3 h nu😂,positive,1
anadqo d3suo yi mu kwame wo di saa information wei ey3 den hoh,positive,1
wadi bet wode3 y3 me show kakra erh😑,positive,1
twa me unaware baako wai,positive,1
maka me kokontɛ na bɛgye wo simpoa ɛfiri ɛsoro deba fom wobɛti kumkumcha,positive,1
nti nka y3 nyi hwan na kwadaaso usain bolt mmra mu,positive,1
wo yɛ barima a bɔ ne din,positive,1
wu nni sika wo si sobolo y3 healthy stay calm️s voice 🦩🦩🦩🦩,positive,1
etouga etuo no asan ato biom baba yara mafia ⚔ 14 goals at the baba yara sports stadium 🏟 franck thierry etouga mbella 🔥 🔥 but ɛyɛ faaaabulous 52 pts now,positive,1
adeɛ a ɛnyɛ yie no wo yɛ no deɛn aaaaaaaaaaa ɛnyɛ yie,positive,1
nyame na ɛhwɛ nnipa ɛnyɛ nnipa,positive,1
sika no de3 madam b3gye kofi aboka p3333 😂😂😂😂,positive,1
happy birthday godfather 🎂🎉 🎁 🙏🏻🙏🏻 me bisa ewiase ahuoden ne sika nyinaa ma wo ❤️💯✅🕊,positive,1
nyame na 3yie w mo so ahaban s33 obiara b3hunu w mo su ban nye nokware a w mo nka,positive,1
de3n paa na ka y3 wakeka abo mu saa k3k3,positive,1
nyame ayɛbi o 🙏🏽 my man with all black akoa so eiii 😂😂😂,positive,1
sika nti wu typi fn ahh na ya laiki,positive,1
on the grind spitting joe nhyira nsuo na me nam mu so yall better know im the best nigga cheffing zehin ɛbisa dɛɛ mano atɔ counting machine wey dey do wanna deɛ agya aa mo kura no kyerɛ dɛɛ mo adwen mu ndɔ 🤘🏽🌋🌋🌋,positive,1
twa selfie me twa bitters,positive,1
sɛ yɛde ewiase agyapadeɛ kɔ a menua nka wamɛto oo mans o ayɛ wo sɛ yareɛ a gyae na fa wo sika boa ahiafoɔ na mese ɛbɛyɛ kakra nfɔteɛ bɛbisa wo sɛ wagyapadeɛ yi wɔ hen ni oo wo sika bebirebe yi wɔ hen ni oo wo de anibre gye obi adeɛ aa menua wo bɛ wu agya hɔ,positive,1
b3di m3 sika nyinaa m3gyi borsia aka hò,positive,1
yo masa morow na waka wasem,positive,1
sika y3 mogya me i want turn klaus michaelson😩😩🤦🏾‍♂️,positive,1
sumsum p3 nso hmm nyankopon ma yen ahoden 🙏🏾🙏🏾🥺🇬🇭 amen,positive,1
a hot twi mental teacher takyi toa ɛbɛ yi so sɛ wotwe ahoma na sɛ amma a na takyi na ɛsɔ apɔnkye kɔn teacher beats takyi until the cain broke into pieces teacher yess baah abaa a yɛde bɔɔ takyi no baah ɛno na abubu gu hɔ no 😂😂😂,positive,1
saa kum kum bagya no i cant do some 😼,positive,1
bra fie na bedi jollof 😀,positive,1
odo asisi maso anso h a asa akatakata mani😫,positive,1
sika y3 sika legitimate ansas3 blood,positive,1
he lie bad wo kum apem a apem beba,positive,1
wonni sika aa wose government y3 corrupt,positive,1
awurade ne me hwɛfo hwee renhia me ɔma meda wura frɔmfrɔm adidibea ogya me kɔ nsu a ɛho dwo ho odwudwo me kra ɔde me fa akwantrenee so ne din nti sɛ menam owu sum kabii mu mpo a minsuro awurade efisɛ wo ne me na ɛwɔ hɔ wabaa ne wo poma na ɛkyerɛ me kwan,positive,1
medaasekobby wo nim nyansa oooo herh,positive,1
kyɛ na ɛbɛ kyɛ nanso ɛnka hɔ da bebe make your vim no break bebe,positive,1
sika no nso aba😂,positive,1
masa hw3 wo kasa yie ooooo,positive,1
as3 omo ate 3ka no o,positive,1
awurade nhyɛ yɛ den na abɔdeɛ no bi nnyɛ bad koraaa,positive,1
y3 de sika no ama wo so anka wode ak we jollof rice,positive,1
deɛ ɔhwɛɛ yɛn ɛnora no ɔbɛhwɛ yɛn ɛnɛ nso yɛn nyame ɔbaatanpa deɛ ɔntonko na ɔnna 🙏🙏🙏,positive,1
wosii yesu kristo nkoaaa na b3 y3 de3n,positive,1
akoko sa kyerɛ akrɔma ɛnyɛ no fɛ is at display here😂😂😂,positive,1
ne ho twa tu menyaa y3 anka hmm,positive,1
happy birthday world best rapper mr michael owusu addo aka kabutey🎂 nyankopon nhyira wo daa daa,positive,1
wotan me na menwu na me san flexi gu wo so,positive,1
aden mo taataa mo saa 🤣🤣🤣🤣,positive,1
monto mma nana akufo addo monto mma nppeshie radodo,positive,1
nana kasa na nsu asa😅😅😅,positive,1
k no de3 y3b3k y3sika s3m na 3nsisi so saa,positive,1
hmmmmmmm sɛɛ wo sene wo yɔnko a ɔtan wo alhaji grusah ne monkusa mo bankye na yɛ bareɛ ɛnshe sɛ anka monnim ho a anka mo dua aporɔ,positive,1
wofa and please forgive me saa ɛfie no nnyɛ yɛ dea oasɛm ni hearts of oak🙆‍♂️,positive,1
mpaninfoo bu 3b3 bi s3 obi fa 3soro aa wode3 fa 3fm 3firi s3 adepa hy3 fam,positive,1
na mate sɛ ghanafoɔ ɛbɛyɛ yi bi ma ghc 10000 de aboa ama cathedral no sie,positive,1
wo ne alpha ne omega 🙏🙏,positive,1
rich uncle fa gh30 no kyɛ no cuzzzz krom ayɛ hye roff 😂😂😂,positive,1
kwame poku drop me amen by kwame eugene n so to,positive,1
success wo tiara s3 wodi queen elizabeth akyi miensa 🤣🤣🤣,positive,1
ei wo hyɛ hɔ,positive,1
oh chairman wayɛ fine paa o,positive,1
yɛn ankasa no yɛyɛ dɔm🇦🇹,positive,1
babiaa mekc no kwan wa nti metutu manamon asi yie fast fast,positive,1
ho yɛ fɛ paaa ɛnnɛ nso yɛ no bdae happy birthday gurl🎊❤ nuff blessings ❤,positive,1
sɛ wo bɛyɛ sports enɛ anɔps ɔng anaa ɛyɛ anyumerɛ,positive,1
shy3 den na nyame b3y3,positive,1
araba kraaaa aden gyai y3 life ma y3n,positive,1
boys ɛnyɛ nyinaa fri geers😍,positive,1
s3 wo fa nasem na s3 wo nante nasem mu a bra ne mu y3 den na wani daso asa a b3y3 awurade b3y3 awurade b3y3 ama asi wo yie,positive,1
sika yɛ sika legitimate anaa blood ♥ 🔥🔥🔥,positive,1
ɔnyankopɔn apɔmuden mpaemuka kristo a ɔte me mu no ne ma apomuden ne daa hoɔden mu anidasoɔɔno ne mabrabɔ mu animonyam ɛnti nea kristo yɛ mame nyena yɛ me deame te na hoɔfɛ ne na nimonyam mu me da ne pɛpɛɛpɛyɛ adi wo kristo mu wo wiase yi mu animonyam nka awurade daa amen,positive,1
nyansa a ɛgu man wei trimu no err herh,positive,1
adanseɛ nti na aboa kraman odi ne yere wɔ abonten,positive,1
nti na 3nky3 na mua wo no ooh nyer bibiaaa,positive,1
kumoooo obiara boa adonko two fingers 3da mu a 3k 👊🏽👊🏽👊🏽,positive,1
wop3s3 wode kdi valentine 🧐 wode3 mate twa me wo account details,positive,1
yɜ yɜ dom yɜn nyɜ baako mmienu miensa yɜ yɜ dom wo kum apem apem beba yɜ yɜ dom aaaaah wote kumerica yɜba aa yɜ yɜ dom yɜ yɜ dom 🔥🔥🔥 d a w u here we come ✊🏾,positive,1
messiah deɛ ɔnim bɔ o wodi agorɔ a ɔbɛyɛ wo pasaaaa,positive,1
susu pu wu tu wai na y3n ni bi saa 🤣😂😂,positive,1
asɛm ba nya aboterɛ trust chairman ofosu ampofo to deliver 2038 victory 🤣🤣🤣,positive,1
prɛ to me nanso erh,positive,1
3ws3 y3de ghana ma afe baako na de y3 be national service,positive,1
asante kotoko🔥🔥🔥🔥🔥🔥wo kum apem again apem be ba,positive,1
masa woy3 bi na gyae me😂,positive,1
fa sika fuor nkoa na bisa wn sikasem invite jibril hans alien waddle despite cheddar thems na let them speak something different,positive,1
mpaninfoɔ se sɛ ɔsono tia afidie so a ɛnhwan rwanda ankasa ɛwɔ sɛ mekɔ bɔ me ho adwaa wɔ saa kuro no so waaat akɔnɔ akɔnɔ nkoaa ~ sponsor me wate,positive,1
wonni problem wo nan nhia fuel oo 😂😂😂😂😂,positive,1
tumi bi a edi me diɛ sie bia no gyae me na kɔ men dwene obia ho me de me ti bɛgye frɛ me bosiako~ 💿,positive,1
wu nni sika wo si sobolo y3 healthy stay calm️s voice 🦩🦩🦩🦩,positive,1
eiii enuanum nti ekaaa kiti kiti kiti kiti anka ronaldo kɔɔ man city mpayin fuɔ kaasɛ nyankopɔn nnyɛ alatani a ɔmo mmoa ampa awurade yɛda wo ase a ɛnsa da,positive,1
borsu borsu y3 b3 wu nti y3 nda 😂,positive,1
gyai ayie se3 no na y3 oman no de3 woawuo de3 woawu na aka yenso,positive,1
masa ya ka aweɛ mfa agenda mba ha i beg,positive,1
sika y3 aboa herh aboa sika aboa sika naah,positive,1
sika no saŋ aaa na ɔdɔ no ay3 beans stew sika no saŋ aa ɔb3 starte ap3 options nti wo nya kakra hw3 wo maame na wa suŋ ɔden 2021 🔥 🔥,positive,1
burkina faso nso nyɛ bad oo anaa wompɛ 😁,positive,1
enka wo nso o bishop sen your wofase momo wai,positive,1
maame to wo bo koto h bie so,positive,1
adwuma no asi blacko to the world 🔥🔥❤️👑🌎,positive,1
stream abonten na mongyae kasa tenten 🔥🔥🔥🔥 asakaa4life,positive,1
this life ankasa ebi takashi 83 den small luck dabi dabi ebe ye yie saa na wat gutter mu,positive,1
wei nyinaa yɛ ewiase afɛfɛdeɛ 🤣🤣🤣,positive,1
tswww y3 d3 3tuo 33y3 den twa akosua kumaa nu ma y3n madam,positive,1
me nsa ho nwii na woka yi mano ho nwii na woka yi mabodwes3 na woka yi me lala nwii de3 wob3y3 den 🎶,positive,1
twa selfie me twa bitters,positive,1
😂😂😂😂 bro me seee aha y3 kwan ho,positive,1
di marzio nso way3 mmer3 ooo king eben nkoraa w update sene wo,positive,1
ɔmo nso nim sɛ wo trappi nnyɛ nnɛ😂,positive,1
team deɛ ɛno a ne ```kumasi asante kotoko``` oseiiiiiiiiii kotoko faaaaaabulous its called the ```obenefo ball``` kumasi sports stadium,positive,1
sika ebi y3 fi daddy lumba 🤣,positive,1
nnyɛ easy ɛbɛyɛ sɛ black sherif album no😂😂,positive,1
ɛnti wu kɔ makola anaa kantamanto anaa agbogblishie dwa su aahɔmu ka english anaa,positive,1
boa mp3 s3 k adwuma,positive,1
wo y3 abranti3 aaaa efri wo botom krom b3 y3 wo d3 aaaa efri wo botom december nso b3 y3 wo d3 aaaa efri wo botom,positive,1
